Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
Female,24,1,30.0,1,< 1 Year,No,33763.0,152.0,281,0
Male,26,1,41.0,1,< 1 Year,No,34885.0,152.0,294,0
Female,53,1,28.0,0,1-2 Year,Yes,41986.0,26.0,55,0
Female,53,1,0.0,1,1-2 Year,Yes,2630.0,26.0,173,0
Female,40,1,1.0,0,1-2 Year,Yes,2630.0,124.0,254,0
Male,25,1,28.0,1,< 1 Year,No,57938.0,152.0,20,0
Female,26,1,28.0,0,< 1 Year,Yes,68083.0,152.0,233,0
Female,39,1,33.0,0,1-2 Year,Yes,2630.0,61.0,69,0
Female,21,1,46.0,0,< 1 Year,Yes,26241.0,160.0,238,0
Male,50,1,11.0,0,1-2 Year,Yes,29419.0,124.0,203,1
Male,27,1,47.0,1,< 1 Year,No,23763.0,26.0,152,0
Male,25,1,43.0,1,< 1 Year,No,22491.0,152.0,20,0
Female,23,1,8.0,1,< 1 Year,No,45438.0,152.0,146,0
Female,20,1,50.0,1,< 1 Year,Yes,2630.0,160.0,164,0
Female,58,1,28.0,0,1-2 Year,Yes,57326.0,26.0,108,0
Male,42,1,40.0,1,1-2 Year,No,29587.0,152.0,251,0
Male,47,1,1.0,0,1-2 Year,Yes,2630.0,124.0,10,0
Male,24,1,18.0,1,< 1 Year,No,29051.0,152.0,59,0
Male,46,1,28.0,0,1-2 Year,Yes,58358.0,26.0,128,0
Male,28,1,28.0,0,< 1 Year,Yes,38734.0,152.0,175,0
Male,31,1,28.0,1,< 1 Year,No,33309.0,152.0,249,0
Male,49,1,28.0,0,1-2 Year,Yes,2630.0,26.0,217,1
Male,29,1,41.0,0,< 1 Year,Yes,37506.0,152.0,55,0
Male,41,1,14.0,0,1-2 Year,Yes,18843.0,26.0,197,0
Female,30,1,30.0,1,< 1 Year,No,27826.0,152.0,43,0
Female,25,1,10.0,1,< 1 Year,No,22694.0,152.0,139,0
Female,43,1,47.0,0,1-2 Year,Yes,39966.0,124.0,71,1
Male,25,1,36.0,0,< 1 Year,Yes,33925.0,152.0,89,0
Male,23,1,12.0,1,< 1 Year,No,20380.0,152.0,126,0
Male,46,1,28.0,0,1-2 Year,Yes,2630.0,156.0,267,0
Male,28,1,28.0,0,1-2 Year,Yes,47884.0,155.0,122,0
Female,29,1,25.0,1,< 1 Year,No,2630.0,152.0,220,0
Male,45,1,35.0,0,1-2 Year,Yes,2630.0,124.0,272,1
Male,71,1,29.0,0,1-2 Year,Yes,30710.0,124.0,113,0
Male,33,1,28.0,0,< 1 Year,Yes,43661.0,124.0,225,0
Female,42,1,28.0,0,1-2 Year,Yes,26372.0,13.0,264,1
Female,29,1,30.0,1,< 1 Year,No,24132.0,152.0,159,0
Female,25,1,11.0,1,< 1 Year,No,24397.0,152.0,141,0
Male,23,1,50.0,1,< 1 Year,No,38201.0,152.0,217,0
Female,53,1,28.0,0,> 2 Years,Yes,42024.0,157.0,223,0
Male,27,1,10.0,1,< 1 Year,No,19754.0,152.0,287,0
Male,47,1,28.0,0,1-2 Year,Yes,35642.0,26.0,267,0
Female,26,1,30.0,1,< 1 Year,No,25766.0,152.0,135,0
Female,24,1,8.0,1,< 1 Year,No,50540.0,152.0,170,0
Male,22,1,17.0,1,< 1 Year,No,26677.0,152.0,142,0
Male,24,1,13.0,1,< 1 Year,No,24801.0,152.0,103,0
Female,29,1,33.0,1,< 1 Year,Yes,2630.0,160.0,174,0
Male,38,1,14.0,1,1-2 Year,Yes,2630.0,156.0,103,0
Male,53,1,23.0,0,1-2 Year,Yes,25909.0,26.0,113,0
Female,25,1,28.0,0,1-2 Year,Yes,2630.0,156.0,14,0
Male,65,1,24.0,0,1-2 Year,Yes,28686.0,150.0,161,0
Female,41,1,18.0,0,1-2 Year,Yes,21626.0,26.0,101,0
Male,22,1,8.0,1,< 1 Year,No,22868.0,152.0,284,0
Male,64,1,12.0,0,1-2 Year,Yes,2630.0,26.0,234,0
Male,48,1,50.0,0,1-2 Year,Yes,31059.0,8.0,175,0
Male,54,1,28.0,0,1-2 Year,No,31421.0,26.0,71,0
Male,25,1,24.0,0,< 1 Year,Yes,33280.0,152.0,129,0
Female,50,1,28.0,1,1-2 Year,No,49457.0,124.0,216,0
Female,46,1,28.0,0,1-2 Year,Yes,41409.0,156.0,185,0
Male,25,1,29.0,1,< 1 Year,No,35506.0,152.0,90,0
Male,23,1,37.0,1,< 1 Year,No,35345.0,152.0,119,0
Female,46,1,28.0,0,1-2 Year,Yes,51355.0,26.0,68,1
Female,39,1,2.0,0,1-2 Year,No,33864.0,152.0,24,0
Female,39,1,28.0,0,1-2 Year,Yes,29671.0,124.0,264,0
Female,43,1,14.0,0,1-2 Year,No,29368.0,30.0,135,0
Male,51,1,6.0,1,1-2 Year,No,36358.0,26.0,287,0
Female,22,1,39.0,1,< 1 Year,No,31800.0,152.0,63,0
Male,49,1,46.0,0,> 2 Years,Yes,2630.0,156.0,281,0
Female,21,1,8.0,0,< 1 Year,Yes,44354.0,160.0,192,0
Female,43,1,28.0,1,1-2 Year,No,31495.0,124.0,171,0
Male,22,1,11.0,1,< 1 Year,No,34477.0,152.0,38,0
Male,34,1,28.0,0,1-2 Year,Yes,2630.0,124.0,217,1
Male,25,1,29.0,1,< 1 Year,No,27076.0,152.0,212,0
Male,34,1,28.0,1,1-2 Year,No,24413.0,152.0,215,0
Female,25,1,13.0,0,< 1 Year,Yes,29052.0,152.0,215,0
Male,25,1,30.0,1,< 1 Year,No,30363.0,152.0,255,0
Male,26,1,35.0,1,< 1 Year,No,25002.0,152.0,15,0
Female,47,1,9.0,0,1-2 Year,Yes,40338.0,61.0,171,0
Male,64,1,46.0,0,1-2 Year,Yes,24563.0,26.0,55,0
Male,28,1,10.0,1,< 1 Year,No,14457.0,152.0,75,0
Male,35,1,41.0,0,> 2 Years,Yes,38519.0,26.0,250,1
Male,26,1,36.0,0,< 1 Year,Yes,2630.0,160.0,209,0
Male,57,1,46.0,0,1-2 Year,Yes,42160.0,26.0,76,0
Male,23,1,28.0,1,< 1 Year,No,33653.0,152.0,178,0
Male,66,1,28.0,1,1-2 Year,No,37767.0,60.0,86,0
Female,32,1,15.0,0,< 1 Year,No,34337.0,152.0,210,0
Female,23,1,8.0,1,< 1 Year,No,29698.0,152.0,11,0
Male,55,1,28.0,0,1-2 Year,Yes,66782.0,124.0,295,0
Female,40,1,28.0,1,1-2 Year,Yes,26440.0,26.0,206,0
Female,43,1,8.0,0,1-2 Year,Yes,27010.0,152.0,262,0
Female,45,1,24.0,0,1-2 Year,Yes,35408.0,157.0,248,1
Female,24,1,15.0,0,< 1 Year,Yes,30215.0,151.0,299,0
Male,25,1,8.0,0,< 1 Year,Yes,43373.0,152.0,63,0
Male,25,1,46.0,1,< 1 Year,No,32399.0,152.0,116,0
Male,49,1,48.0,1,1-2 Year,No,2630.0,124.0,18,0
Female,35,1,28.0,1,1-2 Year,Yes,60011.0,124.0,184,0
Male,24,1,14.0,0,< 1 Year,Yes,34078.0,152.0,280,1
Female,46,1,35.0,0,1-2 Year,Yes,21250.0,10.0,276,0
Female,46,1,28.0,0,1-2 Year,Yes,2630.0,26.0,49,0
Male,78,1,28.0,0,1-2 Year,Yes,51620.0,122.0,37,0
Female,39,1,28.0,0,1-2 Year,Yes,31203.0,26.0,78,1
Male,20,1,43.0,1,< 1 Year,No,38104.0,160.0,71,0
Male,66,1,4.0,0,1-2 Year,Yes,37164.0,26.0,64,0
Female,63,1,28.0,1,1-2 Year,No,50095.0,44.0,100,0
Male,44,1,15.0,1,1-2 Year,No,33288.0,14.0,170,0
Male,24,1,6.0,1,< 1 Year,No,27726.0,152.0,164,0
Male,21,1,39.0,0,< 1 Year,Yes,71983.0,152.0,259,0
Female,70,1,28.0,0,> 2 Years,Yes,30055.0,26.0,27,0
Male,45,1,29.0,0,1-2 Year,Yes,2630.0,124.0,98,0
Female,28,1,3.0,1,< 1 Year,No,35078.0,152.0,95,0
Male,34,1,2.0,0,1-2 Year,Yes,39215.0,122.0,38,0
Male,43,1,16.0,0,1-2 Year,Yes,30424.0,26.0,114,0
Male,62,1,28.0,0,1-2 Year,Yes,2630.0,156.0,230,0
Male,50,1,28.0,0,1-2 Year,Yes,31781.0,26.0,188,1
Female,63,1,17.0,1,1-2 Year,Yes,42014.0,26.0,293,0
Female,22,1,50.0,1,< 1 Year,No,26011.0,152.0,80,0
Female,38,1,8.0,1,1-2 Year,No,43806.0,26.0,143,0
Male,24,1,15.0,0,< 1 Year,Yes,34520.0,152.0,286,0
Female,24,1,10.0,1,< 1 Year,No,23034.0,152.0,132,0
Female,64,1,37.0,0,1-2 Year,Yes,48105.0,124.0,235,0
Female,27,1,50.0,1,< 1 Year,No,28842.0,152.0,93,0
Male,43,1,24.0,0,1-2 Year,No,31391.0,124.0,42,0
Male,44,1,41.0,0,1-2 Year,Yes,25157.0,26.0,176,1
Male,25,1,30.0,1,< 1 Year,No,36447.0,152.0,33,0
Female,22,1,50.0,1,< 1 Year,No,32416.0,152.0,174,0
Female,47,1,28.0,0,1-2 Year,Yes,37327.0,124.0,246,0
Female,73,1,28.0,0,1-2 Year,Yes,45377.0,55.0,157,0
Female,28,1,41.0,1,< 1 Year,No,24219.0,152.0,240,0
Male,36,1,41.0,1,1-2 Year,No,29845.0,124.0,264,0
Female,80,0,28.0,0,1-2 Year,Yes,44970.0,26.0,40,0
Female,25,1,41.0,1,< 1 Year,No,31105.0,152.0,97,0
Male,28,1,8.0,0,< 1 Year,Yes,2630.0,152.0,16,0
Female,45,1,8.0,0,1-2 Year,Yes,40859.0,26.0,19,1
Female,54,1,30.0,0,1-2 Year,Yes,26718.0,152.0,101,0
Female,24,1,39.0,1,< 1 Year,No,25979.0,152.0,213,0
Female,22,1,38.0,1,< 1 Year,No,23973.0,152.0,87,0
Female,34,1,41.0,0,1-2 Year,Yes,25722.0,151.0,167,0
Male,57,1,33.0,0,1-2 Year,Yes,31458.0,26.0,161,0
Male,25,1,15.0,0,< 1 Year,Yes,48304.0,152.0,167,0
Female,23,1,8.0,1,< 1 Year,No,43928.0,151.0,88,0
Male,36,1,36.0,1,1-2 Year,No,2630.0,152.0,18,0
Female,22,1,1.0,0,< 1 Year,Yes,2630.0,152.0,284,0
Male,22,1,11.0,0,< 1 Year,Yes,25134.0,152.0,229,0
Male,35,1,28.0,0,1-2 Year,Yes,46960.0,124.0,156,0
Male,32,1,36.0,1,< 1 Year,No,43180.0,152.0,72,0
Male,25,1,35.0,0,< 1 Year,Yes,38089.0,152.0,54,0
Male,39,1,8.0,0,> 2 Years,Yes,54873.0,124.0,256,1
Male,26,1,8.0,1,< 1 Year,No,39117.0,152.0,166,0
Male,37,1,34.0,0,> 2 Years,Yes,29636.0,124.0,270,0
Female,32,1,28.0,0,1-2 Year,No,2630.0,156.0,59,0
Male,56,1,28.0,0,1-2 Year,Yes,38284.0,26.0,252,0
Female,24,1,41.0,0,< 1 Year,Yes,35637.0,152.0,276,0
Male,26,1,8.0,0,< 1 Year,Yes,53075.0,152.0,293,0
Male,24,1,50.0,1,< 1 Year,No,21607.0,152.0,119,0
Female,66,1,41.0,1,1-2 Year,No,25865.0,152.0,100,0
Male,33,1,28.0,0,< 1 Year,Yes,39846.0,124.0,73,0
Male,50,1,28.0,1,1-2 Year,No,66635.0,124.0,102,0
Male,21,1,25.0,1,< 1 Year,No,37443.0,152.0,251,0
Male,21,1,11.0,0,1-2 Year,Yes,20434.0,154.0,94,0
Male,28,1,28.0,1,< 1 Year,No,30818.0,152.0,265,0
Male,39,1,28.0,0,1-2 Year,Yes,2630.0,26.0,11,0
Female,23,1,45.0,1,< 1 Year,No,32342.0,152.0,117,0
Male,47,1,6.0,0,1-2 Year,Yes,36322.0,124.0,26,0
Male,53,1,52.0,1,1-2 Year,No,30412.0,124.0,203,0
Female,39,1,14.0,0,1-2 Year,Yes,27813.0,26.0,135,1
Female,43,1,28.0,0,1-2 Year,Yes,41901.0,124.0,243,0
Female,29,1,11.0,0,1-2 Year,Yes,25575.0,154.0,273,0
Male,24,1,6.0,0,< 1 Year,Yes,37817.0,26.0,284,1
Female,32,1,8.0,0,< 1 Year,Yes,28607.0,152.0,99,0
Female,24,1,2.0,0,< 1 Year,No,28211.0,160.0,27,0
Female,24,1,11.0,1,< 1 Year,No,37258.0,152.0,225,0
Male,23,1,27.0,1,< 1 Year,No,2630.0,152.0,192,0
Male,41,1,28.0,0,1-2 Year,Yes,47114.0,124.0,116,1
Female,34,1,41.0,0,1-2 Year,Yes,35871.0,163.0,132,0
Male,26,1,45.0,1,< 1 Year,Yes,30328.0,152.0,163,0
Female,23,1,30.0,1,< 1 Year,No,22290.0,152.0,14,0
Female,28,1,46.0,0,< 1 Year,No,2630.0,152.0,157,0
Female,47,1,28.0,0,1-2 Year,Yes,35708.0,29.0,49,1
Male,23,1,47.0,0,< 1 Year,Yes,32941.0,152.0,283,0
Female,28,1,28.0,1,< 1 Year,No,33977.0,152.0,66,0
Female,69,1,29.0,0,1-2 Year,Yes,2630.0,26.0,217,0
Female,24,1,46.0,1,< 1 Year,No,28127.0,152.0,165,0
Female,54,1,28.0,1,1-2 Year,No,36140.0,26.0,195,0
Female,55,1,28.0,1,1-2 Year,No,2630.0,154.0,207,0
Male,41,1,41.0,0,1-2 Year,Yes,2630.0,136.0,207,0
Male,22,1,21.0,1,< 1 Year,No,28621.0,152.0,84,0
Female,51,1,48.0,0,< 1 Year,No,2630.0,1.0,175,0
Male,44,1,8.0,0,1-2 Year,Yes,30990.0,26.0,268,0
Male,27,1,30.0,0,< 1 Year,Yes,38252.0,152.0,231,0
Female,24,1,50.0,1,< 1 Year,No,35050.0,152.0,69,0
Male,47,1,7.0,0,1-2 Year,Yes,33580.0,124.0,36,1
Female,24,1,10.0,1,< 1 Year,No,37254.0,152.0,25,0
Male,49,1,41.0,0,1-2 Year,Yes,29769.0,124.0,209,0
Female,44,1,28.0,0,1-2 Year,No,44866.0,26.0,260,0
Female,23,1,25.0,1,< 1 Year,No,28104.0,152.0,278,0
Male,26,1,8.0,0,< 1 Year,No,31681.0,152.0,282,0
Female,21,1,9.0,1,< 1 Year,No,39822.0,152.0,103,0
Female,25,1,37.0,0,< 1 Year,Yes,21046.0,152.0,227,0
Male,28,1,8.0,1,< 1 Year,No,38098.0,152.0,48,0
Male,29,1,30.0,1,< 1 Year,No,2630.0,152.0,201,0
Female,23,1,20.0,0,< 1 Year,Yes,2630.0,152.0,65,0
Male,27,1,46.0,1,< 1 Year,No,21692.0,152.0,295,0
Male,22,1,11.0,1,< 1 Year,No,35411.0,160.0,227,0
Male,29,1,45.0,0,< 1 Year,Yes,2630.0,152.0,173,0
Male,21,1,50.0,0,< 1 Year,Yes,37424.0,152.0,119,0
Female,28,1,14.0,1,< 1 Year,No,25315.0,152.0,99,0
Female,22,1,45.0,0,< 1 Year,Yes,22996.0,152.0,190,0
Female,22,1,8.0,1,< 1 Year,No,45559.0,152.0,299,0
Female,71,1,46.0,0,1-2 Year,No,37156.0,124.0,101,0
Male,32,1,30.0,0,1-2 Year,Yes,37500.0,124.0,208,0
Male,48,1,8.0,0,> 2 Years,Yes,31162.0,26.0,182,1
Male,22,1,15.0,1,< 1 Year,No,36978.0,152.0,194,0
Female,26,1,8.0,1,< 1 Year,No,30003.0,152.0,119,0
Female,30,1,28.0,1,< 1 Year,No,27150.0,152.0,71,0
Female,27,1,14.0,1,< 1 Year,No,36817.0,152.0,41,0
Female,25,1,36.0,0,< 1 Year,Yes,29103.0,152.0,128,0
Male,27,1,28.0,1,< 1 Year,No,51501.0,152.0,224,0
Male,27,1,33.0,0,< 1 Year,Yes,23746.0,152.0,121,1
Male,38,1,28.0,0,1-2 Year,Yes,45912.0,124.0,59,0
Female,56,1,28.0,0,> 2 Years,Yes,39133.0,13.0,253,1
Female,48,1,11.0,1,1-2 Year,No,32507.0,26.0,57,0
Male,53,1,48.0,0,1-2 Year,Yes,2630.0,124.0,19,0
Male,39,1,28.0,0,1-2 Year,Yes,48966.0,122.0,46,0
Female,58,1,33.0,1,1-2 Year,No,28099.0,138.0,73,0
Female,22,1,15.0,1,< 1 Year,No,37671.0,152.0,19,0
Female,22,1,13.0,1,< 1 Year,No,28403.0,152.0,36,0
Male,20,1,46.0,0,< 1 Year,Yes,29127.0,160.0,161,0
Female,24,1,41.0,1,< 1 Year,No,25112.0,152.0,146,0
Male,24,1,47.0,0,< 1 Year,Yes,34626.0,152.0,299,1
Female,53,1,28.0,0,1-2 Year,Yes,42849.0,26.0,119,0
Male,41,1,28.0,0,1-2 Year,Yes,47142.0,124.0,218,0
Male,30,1,29.0,0,< 1 Year,Yes,2630.0,160.0,203,0
Female,42,1,14.0,1,1-2 Year,No,25933.0,124.0,177,0
Male,59,1,10.0,0,< 1 Year,No,2630.0,1.0,223,0
Male,36,1,20.0,0,1-2 Year,No,2630.0,124.0,53,0
Male,42,1,28.0,0,1-2 Year,Yes,41414.0,124.0,96,0
Female,77,1,28.0,0,1-2 Year,Yes,45076.0,13.0,292,0
Male,26,1,6.0,1,< 1 Year,No,28580.0,152.0,50,0
Female,49,1,35.0,0,1-2 Year,Yes,46663.0,124.0,233,0
Female,35,1,15.0,1,1-2 Year,No,2630.0,152.0,199,0
Female,42,1,28.0,0,1-2 Year,Yes,33314.0,26.0,259,0
Male,25,1,10.0,1,< 1 Year,No,41697.0,152.0,102,0
Male,53,1,38.0,0,1-2 Year,No,28898.0,124.0,219,0
Female,23,1,46.0,0,< 1 Year,Yes,31656.0,152.0,65,0
Male,69,1,28.0,1,1-2 Year,Yes,45046.0,26.0,34,0
Male,53,1,46.0,1,1-2 Year,No,31058.0,124.0,69,0
Female,67,1,48.0,0,1-2 Year,Yes,2630.0,124.0,139,0
Female,20,1,28.0,1,< 1 Year,No,30192.0,160.0,286,0
Male,65,1,28.0,0,> 2 Years,Yes,34062.0,26.0,89,1
Female,22,1,25.0,0,< 1 Year,Yes,25638.0,152.0,139,0
Male,51,1,8.0,1,1-2 Year,No,46048.0,124.0,46,0
Male,51,1,28.0,0,1-2 Year,Yes,71473.0,26.0,253,0
Male,34,1,28.0,0,1-2 Year,Yes,34979.0,124.0,179,1
Female,46,1,24.0,1,1-2 Year,No,2630.0,26.0,71,0
Female,22,1,37.0,1,< 1 Year,Yes,29370.0,152.0,51,0
Female,29,1,28.0,0,< 1 Year,Yes,23921.0,152.0,241,0
Male,39,1,28.0,0,1-2 Year,Yes,33379.0,124.0,83,1
Male,23,1,28.0,1,< 1 Year,No,32746.0,152.0,238,0
Male,40,1,43.0,1,1-2 Year,No,30059.0,152.0,296,0
Female,21,1,29.0,1,< 1 Year,No,34395.0,152.0,292,0
Female,23,1,8.0,0,< 1 Year,Yes,2630.0,152.0,239,0
Female,28,1,28.0,1,< 1 Year,No,48418.0,121.0,238,0
Male,57,1,28.0,0,> 2 Years,Yes,26251.0,26.0,224,0
Male,23,1,46.0,1,< 1 Year,No,28682.0,152.0,72,0
Female,28,1,11.0,1,< 1 Year,No,28972.0,152.0,201,0
Male,47,1,8.0,1,1-2 Year,No,39870.0,156.0,23,0
Male,33,1,28.0,0,> 2 Years,Yes,2630.0,157.0,285,1
Female,24,1,21.0,1,< 1 Year,No,2630.0,152.0,172,0
Female,37,1,8.0,1,1-2 Year,No,37544.0,26.0,37,0
Female,27,1,37.0,0,< 1 Year,No,20044.0,152.0,280,0
Female,23,1,28.0,1,< 1 Year,No,29094.0,152.0,171,0
Female,46,1,28.0,1,1-2 Year,No,35338.0,125.0,155,0
Female,44,1,11.0,0,1-2 Year,Yes,41925.0,124.0,115,0
Female,75,1,10.0,0,1-2 Year,Yes,31322.0,26.0,240,0
Female,22,1,8.0,1,< 1 Year,No,33100.0,152.0,276,0
Male,37,1,36.0,0,1-2 Year,Yes,36322.0,124.0,23,0
Male,26,1,28.0,1,< 1 Year,No,49384.0,152.0,274,0
Male,26,1,38.0,1,1-2 Year,No,25937.0,156.0,102,0
Male,43,1,11.0,1,1-2 Year,No,30297.0,26.0,251,0
Male,22,1,33.0,1,< 1 Year,No,34910.0,152.0,201,0
Male,33,1,28.0,1,1-2 Year,Yes,24507.0,156.0,23,0
Male,49,1,46.0,0,1-2 Year,Yes,2630.0,124.0,142,0
Male,23,1,41.0,0,< 1 Year,Yes,17691.0,152.0,163,1
Female,32,1,11.0,0,1-2 Year,Yes,2630.0,155.0,19,0
Female,23,1,32.0,0,< 1 Year,Yes,31485.0,152.0,46,0
Female,48,1,28.0,0,1-2 Year,Yes,2630.0,26.0,294,1
Female,62,1,28.0,0,1-2 Year,Yes,43836.0,24.0,32,0
Female,73,1,28.0,0,1-2 Year,No,31429.0,26.0,32,0
Male,54,1,28.0,0,1-2 Year,Yes,25323.0,26.0,150,0
Female,28,1,28.0,0,< 1 Year,Yes,100718.0,122.0,68,0
Female,59,1,15.0,0,1-2 Year,Yes,39835.0,26.0,70,0
Female,38,1,49.0,1,1-2 Year,No,22359.0,124.0,96,0
Male,63,1,8.0,1,1-2 Year,No,59458.0,26.0,12,0
Female,27,1,41.0,1,< 1 Year,No,2630.0,152.0,185,0
Male,38,1,28.0,0,1-2 Year,No,50487.0,122.0,14,0
Male,62,1,28.0,1,1-2 Year,No,35569.0,26.0,153,0
Male,23,1,15.0,0,< 1 Year,Yes,2630.0,26.0,24,0
Female,38,1,50.0,1,1-2 Year,No,2630.0,124.0,155,0
Female,21,1,47.0,1,< 1 Year,No,22074.0,152.0,27,0
Male,46,1,28.0,0,> 2 Years,Yes,47863.0,26.0,17,1
Male,24,1,28.0,1,< 1 Year,No,23260.0,152.0,67,0
Female,28,1,41.0,1,< 1 Year,No,20573.0,152.0,68,0
Female,62,1,28.0,0,1-2 Year,Yes,42731.0,124.0,290,0
Male,24,1,8.0,1,< 1 Year,No,60470.0,152.0,74,0
Male,46,1,27.0,0,1-2 Year,Yes,2630.0,124.0,168,0
Male,25,1,11.0,1,< 1 Year,No,35517.0,152.0,230,0
Female,37,1,38.0,0,1-2 Year,No,2630.0,157.0,294,0
Male,61,1,39.0,1,1-2 Year,No,2630.0,26.0,243,0
Male,55,1,28.0,0,1-2 Year,Yes,54742.0,26.0,270,1
Female,39,1,28.0,1,1-2 Year,No,49689.0,26.0,70,0
Female,41,1,20.0,0,1-2 Year,Yes,2630.0,124.0,226,0
Male,28,1,36.0,1,< 1 Year,No,2630.0,152.0,266,0
Female,27,1,3.0,1,< 1 Year,No,43989.0,152.0,239,0
Male,29,1,28.0,0,1-2 Year,No,2630.0,157.0,289,0
Male,26,1,12.0,1,< 1 Year,No,39338.0,152.0,234,0
Female,40,1,30.0,1,1-2 Year,No,27064.0,124.0,290,0
Male,49,1,28.0,0,1-2 Year,Yes,2630.0,124.0,201,0
Male,44,1,28.0,1,1-2 Year,No,41029.0,26.0,90,0
Female,24,1,34.0,1,< 1 Year,No,27715.0,152.0,154,0
Female,24,1,44.0,1,< 1 Year,No,36163.0,152.0,147,0
Male,23,1,43.0,0,< 1 Year,Yes,2630.0,160.0,195,0
Male,45,1,21.0,0,1-2 Year,Yes,27243.0,124.0,95,0
Female,54,1,8.0,0,1-2 Year,Yes,39458.0,124.0,18,0
Female,37,1,28.0,1,1-2 Year,No,33796.0,124.0,112,0
Male,53,1,3.0,0,1-2 Year,Yes,2630.0,124.0,99,0
Male,24,1,28.0,1,< 1 Year,No,49424.0,152.0,162,0
Female,69,1,28.0,0,1-2 Year,Yes,24228.0,30.0,127,0
Male,37,1,14.0,0,1-2 Year,Yes,22695.0,156.0,87,0
Female,25,1,6.0,1,< 1 Year,No,27339.0,152.0,106,0
Male,30,1,35.0,0,1-2 Year,Yes,39616.0,124.0,193,1
Female,21,1,28.0,1,< 1 Year,No,40367.0,160.0,120,0
Female,25,1,11.0,1,< 1 Year,No,50476.0,152.0,30,0
Male,52,1,8.0,1,1-2 Year,No,33370.0,26.0,36,0
Male,49,1,3.0,1,1-2 Year,No,25274.0,124.0,271,0
Male,44,1,28.0,0,1-2 Year,Yes,61121.0,26.0,271,1
Male,73,1,28.0,0,1-2 Year,Yes,46993.0,13.0,17,1
Male,26,1,46.0,0,< 1 Year,No,52943.0,152.0,251,0
Female,26,1,14.0,1,< 1 Year,No,24579.0,152.0,51,0
Male,80,1,28.0,0,1-2 Year,Yes,57006.0,26.0,136,0
Male,36,1,47.0,0,1-2 Year,Yes,29554.0,124.0,242,0
Female,20,1,28.0,1,< 1 Year,No,42385.0,160.0,177,0
Male,25,1,29.0,1,< 1 Year,No,37706.0,152.0,281,0
Male,53,1,48.0,0,1-2 Year,Yes,2630.0,124.0,255,0
Male,46,1,28.0,0,1-2 Year,Yes,45713.0,26.0,69,0
Female,21,1,36.0,1,< 1 Year,Yes,41823.0,152.0,141,0
Female,30,1,28.0,0,1-2 Year,No,49135.0,124.0,145,0
Female,23,1,21.0,1,< 1 Year,Yes,28397.0,152.0,117,0
Female,35,1,29.0,0,1-2 Year,Yes,60503.0,124.0,212,1
Male,37,1,28.0,0,1-2 Year,Yes,60105.0,26.0,170,1
Female,22,1,47.0,0,< 1 Year,Yes,32096.0,152.0,61,0
Female,34,1,8.0,0,1-2 Year,Yes,34800.0,152.0,97,1
Female,32,1,28.0,1,< 1 Year,No,63684.0,151.0,272,0
Female,25,1,17.0,0,< 1 Year,No,38099.0,152.0,77,0
Male,49,1,41.0,0,1-2 Year,Yes,29697.0,26.0,190,0
Female,23,1,39.0,0,< 1 Year,Yes,38734.0,151.0,19,0
Female,51,1,11.0,0,1-2 Year,Yes,33431.0,124.0,30,1
Male,30,1,11.0,0,< 1 Year,Yes,29607.0,152.0,294,1
Male,23,1,46.0,1,< 1 Year,No,27088.0,152.0,286,0
Female,47,1,28.0,0,1-2 Year,No,54349.0,13.0,108,0
Female,26,1,4.0,1,< 1 Year,No,34540.0,152.0,293,0
Female,24,1,2.0,1,< 1 Year,No,29390.0,152.0,29,0
Female,58,1,28.0,0,1-2 Year,No,25363.0,52.0,55,0
Male,54,1,50.0,0,1-2 Year,Yes,26950.0,154.0,150,0
Male,39,1,28.0,0,> 2 Years,Yes,53005.0,24.0,17,0
Female,71,1,28.0,0,1-2 Year,Yes,29164.0,29.0,259,0
Female,25,1,28.0,1,< 1 Year,No,78506.0,152.0,110,0
Male,29,1,45.0,0,< 1 Year,Yes,2630.0,152.0,270,1
Female,20,1,45.0,0,< 1 Year,Yes,24249.0,160.0,204,0
Female,68,1,28.0,1,1-2 Year,No,41311.0,26.0,197,0
Female,62,1,46.0,0,1-2 Year,Yes,35408.0,124.0,106,0
Male,28,1,1.0,1,1-2 Year,No,2630.0,156.0,27,0
Female,43,1,46.0,0,1-2 Year,Yes,29584.0,11.0,256,0
Female,24,1,29.0,1,< 1 Year,No,32662.0,152.0,241,0
Female,48,1,28.0,1,1-2 Year,No,51740.0,52.0,177,0
Male,23,1,47.0,1,< 1 Year,No,2630.0,160.0,88,0
Male,51,1,30.0,1,1-2 Year,Yes,35435.0,156.0,174,0
Male,63,1,46.0,0,1-2 Year,Yes,28011.0,124.0,94,0
Female,24,1,50.0,1,< 1 Year,No,34816.0,152.0,248,0
Male,33,1,28.0,0,1-2 Year,Yes,35071.0,26.0,190,0
Female,25,1,11.0,1,< 1 Year,No,31503.0,152.0,169,0
Female,59,1,50.0,0,1-2 Year,Yes,23353.0,8.0,293,0
Male,21,1,8.0,1,< 1 Year,No,46715.0,160.0,35,0
Male,49,1,28.0,0,1-2 Year,Yes,22158.0,124.0,201,0
Male,32,1,41.0,1,< 1 Year,No,26620.0,152.0,171,0
Female,28,1,11.0,1,< 1 Year,No,31969.0,152.0,136,0
Female,24,1,33.0,0,< 1 Year,No,47103.0,152.0,23,0
